family,size,seed,label,status,N,E,mean_degree,s,t,terminal_fallback,L,k,wsum,B,Etilde,margin_c1,alphabar,min_edge_weight,max_edge_weight,path_status,scatter_status,n_path_edge,n_path_micro,path_min_weight,scatter_N0,scatter_N1,scatter_N2,scatter_edge_noaux,scatter_edge_aux,scatter_micro_noaux,scatter_micro_aux,ln_ratio_edge,ln_ratio_micro,c_req_edge,c_req_micro,ln_ratio_edge_noaux,ln_ratio_micro_noaux,c_req_edge_noaux,c_req_micro_noaux,frontier,dp_states,dig,max_coeff_bits,coeff_bound_bits,legacy_dig96_exact,n_matching_calls,path_wall_s,scatter_wall_s,peak_rss_mib_after_path,peak_rss_mib_final,censor_note
sparse_u12,30,39,sparseU12_N30_seed39,ok,30,70,4.666666666666667,0,1,1,3,5,4.858089566230774,3.9975392818450928,1.2152700007962118,1.5694599984075763,0.3923649996018941,1.006932020187378,1.9987696409225464,ok,ok,1,16,4.858089566230774,3023576,640774,25839,3023576,3690189,3096141824,3430832896,15.12118823421723,19.183480173228975,9.634643921832774,12.22298127552989,14.921950794810778,19.08083387817045,9.507697430932334,12.157578974634884,9,382,25,22,24,1,4,7.850117981433868e-05,0.021259539760649204,35.75390625,35.75390625,
sparse_u12,30,40,sparseU12_N30_seed40,ok,30,70,4.666666666666667,0,29,0,3,5,3.754411816596985,3.9917683601379395,0.9405384976966067,2.1189230046067866,0.5297307511516967,1.001912236213684,1.9958841800689697,ok,ok,7,112,3.754411816596985,2964378,576061,22222,2964378,3562661,3035523072,3336155136,13.140108146465014,17.20958595266368,6.201314591373486,8.121855261020823,12.956267638575868,17.115150721935542,6.114553294483766,8.07728769980089,8,219,25,22,24,1,4,8.349306881427765e-05,0.018703711219131947,35.75390625,35.75390625,
sparse_u12,60,1,sparseU12_N60_seed1,ok,60,144,4.8,0,59,0,3,5,4.135890007019043,3.9815406799316406,1.0387662313398873,1.9224675373202254,0.48061688433005634,1.0266906023025513,1.9907703399658203,ok,ok,1,16,4.135890007019043,253961688,20840914,337586,253961688,275140188,260056768512,270813738496,19.4327913002854,23.552108387456396,10.10825458586065,12.250978458802097,19.352693978960453,23.511577062320125,10.066590776318984,12.229895488947236,17,9388,30,28,29,1,4,0.00013149436563253403,0.23151075467467308,35.80859375,38.66796875,
sparse_u12,60,2,sparseU12_N60_seed2,ok,60,137,4.566666666666666,0,59,0,4,6,5.6016470193862915,3.9913382530212402,1.4034508388624114,2.193098322275177,0.4386196644550354,1.0012531280517578,1.9956691265106201,ok,ok,2,64,5.6016470193862915,2966391840,328502215,7452859,2966391840,3302346914,12150340976640,12830745240576,21.22475205814654,26.023982295290956,9.677975603085333,11.866308970722754,21.117465001963023,25.969495265882635,9.629055290168303,11.84146419798507,16,14893,34,32,33,1,4,0.00017925072461366653,0.5296540027484298,35.68359375,40.55078125,
sparse_u12,60,3,sparseU12_N60_seed3,ok,60,147,4.9,0,59,0,3,5,3.793967843055725,3.9702208042144775,0.9556062572208437,2.0887874855583126,0.5221968713895782,1.0146695375442505,1.9851104021072388,ok,ok,2,32,3.793967843055725,273675962,21078107,326885,273675962,295080954,280244185088,291119858432,18.809613116436758,22.93126500116303,9.005039165776662,10.97826617581143,18.73430816350707,22.893191246866742,8.96898717223958,10.96003849369464,17,9402,30,29,29,1,4,0.00013805553317070007,0.23445419687777758,35.40625,38.46875,
sparse_u12,60,4,sparseU12_N60_seed4,ok,60,148,4.933333333333334,0,1,1,3,5,4.324099183082581,3.9767332077026367,1.0873495799786421,1.8253008400427158,0.45632521001067894,1.004259467124939,1.9883666038513184,ok,ok,2,32,4.324099183082581,279381516,23414369,379929,279381516,303175814,286086672384,298172091136,18.836676258861534,22.955200741004177,10.319765293276651,12.576119090849144,18.75494166599011,22.91382474934978,10.274986596484121,12.553451051287276,16,6871,31,29,30,1,4,0.00013985857367515564,0.18704615347087383,35.84765625,38.24609375,
sparse_u12,60,5,sparseU12_N60_seed5,ok,60,162,5.4,0,59,0,4,6,5.577249884605408,3.9895684719085693,1.3979581811607078,2.2040836376785844,0.4408167275357169,1.00016188621521,1.9947842359542847,ok,ok,7,224,5.577249884605408,8406158462,778676953,14687544,8406158462,9199522959,34431625060352,36041395505152,20.99650731831911,25.804043217072664,9.52618446931231,11.7073793280596,20.906320275355114,25.758350539274726,9.485266311116197,11.686648409769193,19,43796,36,33,35,1,4,0.00019278842955827713,1.0653905682265759,35.57421875,53.83203125,
sparse_u12,60,6,sparseU12_N60_seed6,ok,60,129,4.3,0,59,0,3,5,4.643023610115051,3.9963998794555664,1.16180155894399,1.6763968821120199,0.41909922052800497,1.0011022090911865,1.9981999397277832,ok,ok,1,16,4.643023610115051,146364571,13237711,237620,146364571,159839902,149877320704,156715859456,18.889683259751216,23.005111467983692,11.268025764849265,13.722950521716879,18.80161112883831,22.960494212197982,11.215489201549321,13.696335549891414,13,2380,30,28,29,1,4,0.00011785794049501419,0.102152019739151,35.67578125,36.33203125,
sparse_u12,60,7,sparseU12_N60_seed7,ok,60,143,4.766666666666667,0,2,1,3,5,5.267098665237427,3.982901096343994,1.3224276821918148,1.3551446356163703,0.3387861589040926,1.0057275295257568,1.991450548171997,ok,ok,2,32,5.267098665237427,245043885,19364153,308072,245043885,264716110,250924938240,260918251008,18.701021346137885,22.82173707787873,13.800018724666954,16.840812764977336,18.623800694357527,22.7826837777172,13.743035396282057,16.811994217395686,18,12616,30,28,29,1,4,0.00013529323041439056,0.29213447868824005,35.75,40.19140625,
sparse_u12,60,8,sparseU12_N60_seed8,ok,60,130,4.333333333333333,0,5,1,3,5,5.079218626022339,3.9801089763641357,1.2761506421520772,1.4476987156958456,0.3619246789239614,1.006078839302063,1.9900544881820679,ok,ok,1,16,5.079218626022339,149886482,14183105,260507,149886482,164330094,153483757568,160812197120,18.917387731177026,23.03091432131114,13.067213175003932,15.908637668605781,18.825388778886275,22.984271862245947,13.003664764486395,15.876419321957062,16,6793,30,28,29,1,4,0.00012428127229213715,0.1728196768090129,35.34375,37.75,
