family,size,seed,label,status,N,E,s,t,terminal_fallback,L,m,wstar,wmax,lightsum_m,lightsum_m_minus_1,girth,girth_exact,cert_sharp_margin,cert_pure_margin,cert39_margin,rho,gamma,gamma_threshold,gamma_sharp,gamma_sharp_threshold,cycle_cert,cycle_bound,cycle_note,cycle_witness_delta,pure_status,delta_min_pure,delta_both_aux,delta_one_aux_S,delta_one_aux_T,delta_aux_free,argmin_subcase,dfs_nodes,witness_subcase,witness_walk,witness_weights,verdict,verdict_note,censor_note,cycle_wall_s,pure_wall_s,total_wall_s,cycle_rss_mib,pure_rss_mib,peak_rss_mib
grid,8,9,grid_k8_N64_seed9,ok,64,112,0,63,0,14,16,14.857610583305359,1.2469351291656494,16.261984944343567,15.228791356086731,4.215980529785156,1,0.37118077278137207,0.37164199352264404,0.1574392318725586,0.42554655570480066,0.9577069439610427,0.9484349734031873,0.9566503657718165,0.9333333333333333,LIGHT_EDGE_SUM,0.37118077278137207,closes BOTH legs at once,,ok,0.12639594078063965,0.12639594078063965,0.46108198165893555,0.309814989566803,0.8140954375267029,both_aux,22148,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0006487369537353516,0.011331558227539062,0.017425537109375,35.89453125,35.89453125,35.89453125
grid,8,10,grid_k8_N64_seed10,ok,64,112,0,63,0,14,16,14.89513099193573,1.2467811107635498,16.404895067214966,15.367541313171387,4.1937408447265625,1,0.47241032123565674,0.4724269509315491,0.26298296451568604,0.42667390402788336,0.9636896239170067,0.9482409451456816,0.9629347044161831,0.9333333333333333,LIGHT_EDGE_SUM,0.47241032123565674,closes BOTH legs at once,,ok,0.0493699312210083,0.0493699312210083,0.42554599046707153,0.43832284212112427,0.9083839654922485,both_aux,46768,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003879070281982422,0.0149993896484375,0.018549680709838867,35.89453125,35.89453125,35.89453125
grid,8,11,grid_k8_N64_seed11,ok,64,112,0,63,0,14,16,14.865802526473999,1.249700665473938,16.194326877593994,15.171101570129395,4.110962867736816,1,0.3052990436553955,0.3057570457458496,0.07882368564605713,0.4248389502147664,0.9531968417217848,0.9485572856118827,0.9525012035893063,0.9333333333333333,LIGHT_EDGE_SUM,0.3052990436553955,closes BOTH legs at once,,ok,0.11571240425109863,0.11571240425109863,0.3072439432144165,0.3595576882362366,0.7063518166542053,both_aux,5389,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003838539123535156,0.0020599365234375,0.0056171417236328125,35.89453125,35.89453125,35.89453125
grid,8,12,grid_k8_N64_seed12,ok,64,112,0,63,0,14,16,15.016230463981628,1.240557312965393,16.30513322353363,15.27154529094696,4.12541651725769,1,0.25531482696533203,0.2569296360015869,0.04834544658660889,0.43230082120128666,0.9501047286676342,0.9472876258091804,0.9492024183925002,0.9333333333333333,LIGHT_EDGE_SUM,0.25531482696533203,closes BOTH legs at once,,ok,0.03163254261016846,0.03163254261016846,0.3305160403251648,0.449901819229126,0.823916494846344,both_aux,45263,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004107952117919922,0.014420509338378906,0.018909454345703125,35.89453125,35.89453125,35.89453125
grid,8,13,grid_k8_N64_seed13,ok,64,112,0,63,0,14,16,15.378969669342041,1.24819016456604,16.338713765144348,15.293389439582825,4.227620244026184,1,-0.08558022975921631,-0.08310830593109131,-0.2884460687637329,0.4400362479648074,0.9296054841047714,0.9460168767789767,0.9281395600945558,0.9333333333333333,OPEN,-0.08558022975921631,"neither certificate fires -- constructive search, then UNDETERMINED",0.5391438007354736,ok,0.09795916080474854,0.09795916080474854,0.31051021814346313,0.3380547761917114,0.6490928530693054,both_aux,98064,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.00039768218994140625,0.03200650215148926,0.16235566139221191,35.89453125,35.89453125,35.89453125
grid,8,14,grid_k8_N64_seed14,ok,64,112,0,63,0,14,16,15.023203015327454,1.2494935989379883,16.288214445114136,15.250316262245178,4.133547067642212,1,0.2271132469177246,0.22760498523712158,0.015517830848693848,0.42940833413565305,0.9486783627255816,0.9477745539985908,0.9474429984675667,0.9333333333333333,LIGHT_EDGE_SUM,0.2271132469177246,closes BOTH legs at once,,ok,0.06363344192504883,0.06363344192504883,0.3974587321281433,0.11116790771484375,0.590921938419342,both_aux,5424,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003972053527832031,0.0020551681518554688,0.005675792694091797,35.89453125,35.89453125,35.89453125
grid,8,15,grid_k8_N64_seed15,ok,64,112,0,63,0,14,16,15.229706287384033,1.2494980096817017,16.387858986854553,15.337342977523804,4.191807508468628,1,0.10763669013977051,0.10766929388046265,-0.09134531021118164,0.43530928218992937,0.941539931428367,0.9467880396273409,0.9399297120750782,0.9333333333333333,LIGHT_EDGE_SUM,0.10763669013977051,closes BOTH legs at once,,ok,0.01938331127166748,0.01938331127166748,0.20581811666488647,0.32222747802734375,0.6334044337272644,both_aux,82888,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00040221214294433594,0.02714681625366211,0.030917644500732422,35.89453125,35.89453125,35.89453125
grid,8,16,grid_k8_N64_seed16,ok,64,112,0,63,0,14,16,14.967764258384705,1.2479950189590454,16.325942754745483,15.289985299110413,4.156849145889282,1,0.322221040725708,0.3226107358932495,0.1101834774017334,0.42833745416220087,0.9543977085555684,0.9479564965574232,0.953425822286197,0.9333333333333333,LIGHT_EDGE_SUM,0.322221040725708,closes BOTH legs at once,,ok,0.10096251964569092,0.10096251964569092,0.4408380389213562,0.4133149981498718,0.9026160836219788,both_aux,36734,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003902912139892578,0.012083053588867188,0.015964746475219727,35.89453125,35.89453125,35.89453125
grid,8,17,grid_k8_N64_seed17,ok,64,112,0,63,0,14,16,14.98581850528717,1.2494409084320068,16.27817165851593,15.237991452217102,4.215483665466309,1,0.25217294692993164,0.25257402658462524,0.04291224479675293,0.4283578360115632,0.950458608328681,0.9479530251879329,0.9490389430770764,0.9333333333333333,LIGHT_EDGE_SUM,0.25217294692993164,closes BOTH legs at once,,ok,0.046854257583618164,0.046854257583618164,0.1931004524230957,0.4229588508605957,0.7660519480705261,both_aux,34340,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0006279945373535156,0.017420291900634766,0.02331376075744629,35.89453125,35.89453125,35.89453125
grid,8,18,grid_k8_N64_seed18,ok,64,112,0,63,0,14,16,14.982585549354553,1.249616265296936,16.235950469970703,15.204530119895935,4.155858635902405,1,0.22194457054138184,0.2223544716835022,0.003748655319213867,0.4282053266337945,0.9481979338230028,0.9479790080979663,0.9471592691276761,0.9333333333333333,LIGHT_EDGE_SUM,0.22194457054138184,closes BOTH legs at once,,ok,0.0753246545791626,0.0753246545791626,0.3912178874015808,0.1911647915840149,0.7238641977310181,both_aux,32086,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00039958953857421875,0.01073598861694336,0.014423847198486328,35.89453125,35.89453125,35.89453125
grid,8,19,grid_k8_N64_seed19,ok,64,112,0,63,0,14,16,14.875770211219788,1.2475794553756714,16.236167073249817,15.21299123764038,4.16445517539978,1,0.33722102642059326,0.33737921714782715,0.11281740665435791,0.4258466306529434,0.9550192015186196,0.9483832270836214,0.9544912041655834,0.9333333333333333,LIGHT_EDGE_SUM,0.33722102642059326,closes BOTH legs at once,,ok,0.011642217636108398,0.011642217636108398,0.3308374881744385,0.34405606985092163,0.8120375871658325,both_aux,6468,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003936290740966797,0.002315044403076172,0.0058786869049072266,35.89453125,35.89453125,35.89453125
grid,8,20,grid_k8_N64_seed20,ok,64,112,0,63,0,14,16,14.766946792602539,1.2490953207015991,16.29364824295044,15.262754917144775,4.180234789848328,1,0.49580812454223633,0.49603980779647827,0.27760612964630127,0.4222183432585706,0.9654630989612294,0.9490138378612845,0.9646704984272422,0.9333333333333333,LIGHT_EDGE_SUM,0.49580812454223633,closes BOTH legs at once,,ok,0.0035262107849121094,0.0035262107849121094,0.42553895711898804,0.5326134562492371,0.9403311610221863,both_aux,40996,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004093647003173828,0.013099431991577148,0.017020702362060547,35.89453125,35.89453125,35.89453125
grid,8,21,grid_k8_N64_seed21,ok,64,112,0,63,0,14,16,15.06742775440216,1.249602198600769,16.21038055419922,15.180129885673523,4.136947989463806,1,0.1127021312713623,0.1137007474899292,-0.10664939880371094,0.4306349815986519,0.9413738838588582,0.9475672584330939,0.9403145286354008,0.9333333333333333,LIGHT_EDGE_SUM,0.1127021312713623,closes BOTH legs at once,,ok,0.08729219436645508,0.08729219436645508,0.273124635219574,0.32720112800598145,0.6126681566238403,both_aux,35162,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003921985626220703,0.01154327392578125,0.015436649322509766,35.89453125,35.89453125,35.89453125
grid,8,22,grid_k8_N64_seed22,ok,64,112,0,63,0,14,16,15.269380807876587,1.2492942810058594,16.40339481830597,15.356947541236877,4.197573661804199,1,0.08756673336029053,0.08947724103927612,-0.11528027057647705,0.4365144683233986,0.9399837915243989,0.9465898378352214,0.9386858065059267,0.9333333333333333,LIGHT_EDGE_SUM,0.08756673336029053,closes BOTH legs at once,,ok,0.05272948741912842,0.05272948741912842,0.23571044206619263,0.3085073232650757,0.688130795955658,both_aux,52625,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0006389617919921875,0.026996850967407227,0.03295755386352539,35.89453125,35.89453125,35.89453125
grid,8,23,grid_k8_N64_seed23,ok,64,112,0,63,0,14,16,15.027248978614807,1.2488226890563965,16.31565237045288,15.282867431640625,4.218938827514648,1,0.25561845302581787,0.25593042373657227,0.039580702781677246,0.4297547347794229,0.9500205822411437,0.9477158946044875,0.9492096406443797,0.9333333333333333,LIGHT_EDGE_SUM,0.25561845302581787,closes BOTH legs at once,,ok,0.05572342872619629,0.05572342872619629,0.5591561794281006,0.4403459429740906,0.9705947637557983,both_aux,146957,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.000396728515625,0.046509504318237305,0.0502779483795166,35.89453125,35.89453125,35.89453125
grid,8,24,grid_k8_N64_seed24,ok,64,112,0,63,0,14,16,15.047533869743347,1.2430970668792725,16.40315580368042,15.35599958896637,4.30135440826416,1,0.30846571922302246,0.31003814935684204,0.11252486705780029,0.4323169430916193,0.9538281456923658,0.9472849300712632,0.9524661254860981,0.9333333333333333,LIGHT_EDGE_SUM,0.30846571922302246,closes BOTH legs at once,,ok,0.05868244171142578,0.05868244171142578,0.39327263832092285,0.33505940437316895,0.8346901535987854,both_aux,48408,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0006818771362304688,0.024965286254882812,0.030601978302001953,35.89453125,35.89453125,35.89453125
grid,8,25,grid_k8_N64_seed25,ok,64,112,0,63,0,14,16,14.959238171577454,1.2477155923843384,16.244044542312622,15.213122248649597,4.194691300392151,1,0.25388407707214355,0.2541850805282593,0.03709077835083008,0.42818933207913024,0.9501512584731262,0.947981734150782,0.9491736100383478,0.9333333333333333,LIGHT_EDGE_SUM,0.25388407707214355,closes BOTH legs at once,,ok,0.04063534736633301,0.04063534736633301,0.20764988660812378,0.31191593408584595,0.6341070532798767,both_aux,20346,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00041031837463378906,0.006862163543701172,0.010552167892456055,35.89453125,35.89453125,35.89453125
grid,8,26,grid_k8_N64_seed26,ok,64,112,0,63,0,14,16,14.915527105331421,1.2491271495819092,16.35617172718048,15.31221878528595,4.2627445459365845,1,0.3966916799545288,0.3975181579589844,0.19151747226715088,0.42645570292606044,0.9595135431832879,0.9482784197410961,0.9581561616077173,0.9333333333333333,LIGHT_EDGE_SUM,0.3966916799545288,closes BOTH legs at once,,ok,0.010982155799865723,0.010982155799865723,0.5232225060462952,0.33578670024871826,0.8454801440238953,both_aux,24822,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00041604042053222656,0.007960796356201172,0.011543035507202148,35.89453125,35.89453125,35.89453125
grid,8,27,grid_k8_N64_seed27,ok,64,112,0,63,0,14,16,14.848237872123718,1.2494585514068604,16.24055826663971,15.205487608909607,4.292412161827087,1,0.35724973678588867,0.35789960622787476,0.14286184310913086,0.42441920872173444,0.9570488165460165,0.9486300321894447,0.9557894045882814,0.9333333333333333,LIGHT_EDGE_SUM,0.35724973678588867,closes BOTH legs at once,,ok,0.03202998638153076,0.03202998638153076,0.4456431269645691,0.3378356099128723,0.763529896736145,both_aux,12450,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004239082336425781,0.0043451786041259766,0.007859468460083008,35.89453125,35.89453125,35.89453125
grid,8,28,grid_k8_N64_seed28,ok,64,112,0,63,0,14,16,15.03109586238861,1.248885989189148,16.33979856967926,15.302630305290222,4.132877588272095,1,0.27153444290161133,0.2720922827720642,0.059816718101501465,0.42984296154743773,0.951183059396532,0.9477009694133406,0.9501938569457412,0.9333333333333333,LIGHT_EDGE_SUM,0.27153444290161133,closes BOTH legs at once,,ok,0.024760842323303223,0.024760842323303223,0.44820165634155273,0.3006595969200134,0.8223426938056946,both_aux,31529,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00038695335388183594,0.010282278060913086,0.0137481689453125,35.89453125,35.89453125,35.89453125
grid,8,29,grid_k8_N64_seed29,ok,64,112,0,63,0,14,16,14.854883313179016,1.248480200767517,16.279949426651,15.244366884231567,4.204960227012634,1,0.38948357105255127,0.3900734782218933,0.17658591270446777,0.4249418986164942,0.9589409386798569,0.9485394652815886,0.957804612708954,0.9333333333333333,LIGHT_EDGE_SUM,0.38948357105255127,closes BOTH legs at once,,ok,0.0299302339553833,0.0299302339553833,0.2522151470184326,0.4625195860862732,0.7678459286689758,both_aux,4076,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0006508827209472656,0.002501249313354492,0.008489847183227539,35.89453125,35.89453125,35.89453125
grid,8,30,grid_k8_N64_seed30,ok,64,112,0,63,0,14,16,15.050312399864197,1.2497152090072632,16.555352687835693,15.50157117843628,4.207734107971191,1,0.4512587785720825,0.45526719093322754,0.2553250789642334,0.4301069181713728,0.9625005260347249,0.9476563528270165,0.9613177929784641,0.9333333333333333,LIGHT_EDGE_SUM,0.4512587785720825,closes BOTH legs at once,,ok,0.06355834007263184,0.06355834007263184,0.34011948108673096,0.5150453448295593,0.8937578797340393,both_aux,17618,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00040078163146972656,0.005886554718017578,0.009761571884155273,35.89453125,35.89453125,35.89453125
grid,8,31,grid_k8_N64_seed31,ok,64,112,0,63,0,14,16,14.721306681632996,1.248602271080017,16.212437510490417,15.186501741409302,4.081090807914734,1,0.46519505977630615,0.46751338243484497,0.24252855777740479,0.4210796064472083,0.9636293250637934,0.9492139954572174,0.962826778798533,0.9333333333333333,LIGHT_EDGE_SUM,0.46519505977630615,closes BOTH legs at once,,ok,0.030194878578186035,0.030194878578186035,0.5204010009765625,0.49902409315109253,1.0187061429023743,both_aux,14344,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0006170272827148438,0.0073833465576171875,0.013146162033081055,35.89453125,35.89453125,35.89453125
grid,8,32,grid_k8_N64_seed32,ok,64,112,0,63,0,14,16,15.018040180206299,1.247744083404541,16.30853545665741,15.268474698066711,4.211830139160156,1,0.2504345178604126,0.2514161467552185,0.042751193046569824,0.4298626497198253,0.9501884635641726,0.9476976396306309,0.948897207216455,0.9333333333333333,LIGHT_EDGE_SUM,0.2504345178604126,closes BOTH legs at once,,ok,0.12461090087890625,0.12461090087890625,0.2783924341201782,0.4609265923500061,0.7550766468048096,both_aux,26613,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004076957702636719,0.008856058120727539,0.01275491714477539,35.89453125,35.89453125,35.89453125
grid,8,33,grid_k8_N64_seed33,ok,64,112,0,63,0,14,16,14.924267649650574,1.2496984004974365,16.25647008419037,15.221514821052551,4.180564880371094,1,0.29724717140197754,0.2981541156768799,0.0825040340423584,0.42651055542995814,0.953106152850295,0.9482689955785442,0.9519225666425475,0.9333333333333333,LIGHT_EDGE_SUM,0.29724717140197754,closes BOTH legs at once,,ok,0.00498354434967041,0.00498354434967041,0.4614354968070984,0.3675410747528076,0.898828387260437,both_aux,59432,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003910064697265625,0.01924610137939453,0.022953510284423828,35.89453125,35.89453125,35.89453125
grid,8,34,grid_k8_N64_seed34,ok,64,112,0,63,0,14,16,15.02998423576355,1.2498754262924194,16.347520112991333,15.30284297466278,4.298316597938538,1,0.27285873889923096,0.2737129330635071,0.06766045093536377,0.4294709216498221,0.9517029342473388,0.9477639484413809,0.9502773402139241,0.9333333333333333,LIGHT_EDGE_SUM,0.27285873889923096,closes BOTH legs at once,,ok,0.06591629981994629,0.06591629981994629,0.3029932379722595,0.5564412474632263,0.7708956599235535,both_aux,40475,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00041484832763671875,0.013015985488891602,0.017022132873535156,35.89453125,35.89453125,35.89453125
grid,8,35,grid_k8_N64_seed35,ok,64,112,0,63,0,14,16,14.879957795143127,1.2490812540054321,16.288853764533997,15.25867772102356,4.224022746086121,1,0.37871992588043213,0.37920284271240234,0.159814715385437,0.4254543588802778,0.9578486202843528,0.9484508869112179,0.9570882347710988,0.9333333333333333,LIGHT_EDGE_SUM,0.37871992588043213,closes BOTH legs at once,,ok,0.02766871452331543,0.02766871452331543,0.3990912437438965,0.41489577293395996,0.7680455446243286,both_aux,7802,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003991127014160156,0.002812623977661133,0.006819009780883789,35.89453125,35.89453125,35.89453125
grid,8,36,grid_k8_N64_seed36,ok,64,112,0,63,0,14,16,14.950251817703247,1.2471022605895996,16.336470365524292,15.296054244041443,4.139882802963257,1,0.3458024263381958,0.3458526134490967,0.1391162872314453,0.42814256840937837,0.9561318260142695,0.9479897055462133,0.9549215269761189,0.9333333333333333,LIGHT_EDGE_SUM,0.3458024263381958,closes BOTH legs at once,,ok,0.04367232322692871,0.04367232322692871,0.376389741897583,0.3038002848625183,0.6574104428291321,both_aux,13137,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003917217254638672,0.004450321197509766,0.008172988891601562,35.89453125,35.89453125,35.89453125
grid,8,37,grid_k8_N64_seed37,ok,64,112,0,63,0,14,16,15.06173551082611,1.2482144832611084,16.221300959587097,15.193430662155151,4.169489145278931,1,0.13169515132904053,0.13182717561721802,-0.08864903450012207,0.4309508763119534,0.9423640675031488,0.9475140653325391,0.9414941109864414,0.9333333333333333,LIGHT_EDGE_SUM,0.13169515132904053,closes BOTH legs at once,,ok,0.0022001266479492188,0.0022001266479492188,0.1668723225593567,0.230455219745636,0.544334888458252,both_aux,13889,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00040841102600097656,0.004795551300048828,0.008436918258666992,35.89453125,35.89453125,35.89453125
grid,8,38,grid_k8_N64_seed38,ok,64,112,0,63,0,14,16,14.976010084152222,1.246457815170288,16.25886595249176,15.22871458530426,4.162999272346497,1,0.2527045011520386,0.2527642250061035,0.03639805316925049,0.4291019691928888,0.9499531336109969,0.9478265126789772,0.9490823568104314,0.9333333333333333,LIGHT_EDGE_SUM,0.2527045011520386,closes BOTH legs at once,,ok,0.0002624988555908203,0.0002624988555908203,0.27270084619522095,0.31289881467819214,0.6282761693000793,both_aux,14917,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004019737243652344,0.005095005035400391,0.00868844985961914,35.89453125,35.89453125,35.89453125
grid,8,39,grid_k8_N64_seed39,ok,64,112,0,63,0,14,16,15.117853283882141,1.2474948167800903,16.32102406024933,15.286360502243042,4.201416969299316,1,0.16850721836090088,0.16877633333206177,-0.04432404041290283,0.43280607206113747,0.9446378255267038,0.9472032383953839,0.9437364905045427,0.9333333333333333,LIGHT_EDGE_SUM,0.16850721836090088,closes BOTH legs at once,,ok,0.16661924123764038,0.1667271852493286,0.44343942403793335,0.16661924123764038,0.6737625002861023,one_aux_T,27022,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00040221214294433594,0.00900721549987793,0.01262521743774414,35.89453125,35.89453125,35.89453125
grid,8,40,grid_k8_N64_seed40,ok,64,112,0,63,0,14,16,14.860177993774414,1.2489606142044067,16.3668794631958,15.33187985420227,4.173719167709351,1,0.47170186042785645,0.47235172986984253,0.25774085521698,0.42492984694547137,0.9637179000343088,0.9485415509751428,0.9629598337640218,0.9333333333333333,LIGHT_EDGE_SUM,0.47170186042785645,closes BOTH legs at once,,ok,0.019655823707580566,0.019655823707580566,0.5273965001106262,0.3284875154495239,0.8833144307136536,both_aux,11792,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0003895759582519531,0.0040819644927978516,0.0076334476470947266,35.89453125,35.89453125,35.89453125
grid,9,1,grid_k9_N81_seed1,ok,81,144,0,80,0,16,18,17.07963800430298,1.2490352392196655,18.37011694908142,17.333136439323425,4.157776951789856,1,0.2534984350204468,0.2539687156677246,0.041443705558776855,0.42732075995543667,0.9560502886252077,0.9538934016129479,0.9551455466489852,0.9411764705882353,LIGHT_EDGE_SUM,0.2534984350204468,closes BOTH legs at once,,ok,0.038849830627441406,0.038849830627441406,0.4355643391609192,0.2943374514579773,0.7767108082771301,both_aux,131422,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00080108642578125,0.06532025337219238,0.07126593589782715,34.8203125,34.8203125,34.8203125
grid,9,2,grid_k9_N81_seed2,ok,81,144,0,80,0,16,18,17.08393943309784,1.2454708814620972,18.22326910495758,17.19809317588806,4.068491578102112,1,0.11415374279022217,0.11431533098220825,-0.10614120960235596,0.4286516170153871,0.9481689799980568,0.9536915787076948,0.94746534893298,0.9411764705882353,LIGHT_EDGE_SUM,0.11415374279022217,closes BOTH legs at once,,ok,0.1315019130706787,0.1315019130706787,0.1658058762550354,0.15251940488815308,0.6430782079696655,both_aux,60638,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00047898292541503906,0.019884586334228516,0.023966550827026367,34.8203125,34.8203125,34.8203125
grid,9,3,grid_k9_N81_seed3,ok,81,144,0,80,0,16,18,17.084497094154358,1.2433650493621826,18.393248081207275,17.353313326835632,4.2226938009262085,1,0.2688162326812744,0.2704917788505554,0.06538593769073486,0.4293916211222095,0.9569818625539873,0.9535798991726501,0.9559854235072156,0.9411764705882353,LIGHT_EDGE_SUM,0.2688162326812744,closes BOTH legs at once,,ok,0.00010466575622558594,0.00010466575622558594,0.4632636308670044,0.4860849380493164,0.8933591246604919,both_aux,194120,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0007925033569335938,0.06586432456970215,0.07168722152709961,34.8203125,34.8203125,34.8203125
grid,9,4,grid_k9_N81_seed4,ok,81,144,0,80,0,16,18,17.337278604507446,1.2460381984710693,18.425785660743713,17.382153749465942,4.20925760269165,1,0.044875144958496094,0.04534989595413208,-0.15753114223480225,0.4348100700730139,0.9446970609692532,0.9527737427357956,0.9436125755567619,0.9411764705882353,LIGHT_EDGE_SUM,0.044875144958496094,closes BOTH legs at once,,ok,0.03247785568237305,0.03247785568237305,0.3447874188423157,0.33936822414398193,0.7155623435974121,both_aux,226091,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004754066467285156,0.07104754447937012,0.07480192184448242,34.8203125,34.8203125,34.8203125
grid,9,5,grid_k9_N81_seed5,ok,81,144,0,80,0,16,18,17.10549831390381,1.2497940063476562,18.208637952804565,17.181865572929382,4.188506603240967,1,0.07636725902557373,0.07647067308425903,-0.14665436744689941,0.42770794194447326,0.9462136478592109,0.9538345563728563,0.9453783398351409,0.9411764705882353,LIGHT_EDGE_SUM,0.07636725902557373,closes BOTH legs at once,,ok,0.0813971757888794,0.0813971757888794,0.3440808057785034,0.160905659198761,0.6607668995857239,both_aux,44055,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008075237274169922,0.01570916175842285,0.021558046340942383,34.8203125,34.8203125,34.8203125
grid,9,6,grid_k9_N81_seed6,ok,81,144,0,80,0,16,18,17.11056399345398,1.2489930391311646,18.346781969070435,17.31553876399994,4.171891808509827,1,0.20497477054595947,0.20522481203079224,-0.012775063514709473,0.4281089710214823,0.9531100579392239,0.95377371882249,0.9524512264160316,0.9411764705882353,LIGHT_EDGE_SUM,0.20497477054595947,closes BOTH legs at once,,ok,0.06962263584136963,0.06962263584136963,0.4693516492843628,0.4439935088157654,0.8621219992637634,both_aux,79216,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004916191101074219,0.025470495223999023,0.029520511627197266,34.8203125,34.8203125,34.8203125
grid,9,7,grid_k9_N81_seed7,ok,81,144,0,80,0,16,18,17.108182549476624,1.2488750219345093,18.2869633436203,17.24941337108612,4.203356862068176,1,0.14123082160949707,0.14182329177856445,-0.07009422779083252,0.4280898370783337,0.9501347370273279,0.9537766189208795,0.9489460349961606,0.9411764705882353,LIGHT_EDGE_SUM,0.14123082160949707,closes BOTH legs at once,,ok,0.0985943078994751,0.0985943078994751,0.48597121238708496,0.29608482122421265,0.8254058361053467,both_aux,195746,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0004894733428955078,0.06104636192321777,0.06511330604553223,34.8203125,34.8203125,34.8203125
grid,9,8,grid_k9_N81_seed8,ok,81,144,0,80,0,16,18,17.23892879486084,1.2474230527877808,18.32532560825348,17.291612029075623,4.176937103271484,1,0.052683234214782715,0.05279165506362915,-0.1610262393951416,0.43186353149034756,0.944906641954665,0.9532096192870253,0.9440527641809222,0.9411764705882353,LIGHT_EDGE_SUM,0.052683234214782715,closes BOTH legs at once,,ok,0.12714016437530518,0.12714016437530518,0.21099138259887695,0.35650086402893066,0.6071661710739136,both_aux,141227,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005042552947998047,0.04511857032775879,0.04920363426208496,34.8203125,34.8203125,34.8203125
grid,9,9,grid_k9_N81_seed9,ok,81,144,0,80,0,16,18,17.102075219154358,1.248544692993164,18.28404200077057,17.251770853996277,4.25582754611969,1,0.14969563484191895,0.1500164270401001,-0.06657791137695312,0.4280502360851409,0.9503222018495109,0.9537826219979455,0.949414652648456,0.9411764705882353,LIGHT_EDGE_SUM,0.14969563484191895,closes BOTH legs at once,,ok,0.01705002784729004,0.01705002784729004,0.24175870418548584,0.47585350275039673,0.7190665602684021,both_aux,59053,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.000514984130859375,0.019045352935791016,0.02313852310180664,34.8203125,34.8203125,34.8203125
grid,9,10,grid_k9_N81_seed10,ok,81,144,0,80,0,16,18,17.34206211566925,1.2467811107635498,18.471214652061462,17.432608366012573,4.262549996376038,1,0.09054625034332275,0.09117251634597778,-0.11762857437133789,0.43467087882232286,0.9467650017043808,0.9527942000821246,0.9460905344264756,0.9411764705882353,LIGHT_EDGE_SUM,0.09054625034332275,closes BOTH legs at once,,ok,0.014025568962097168,0.014025568962097168,0.24548989534378052,0.3977218270301819,0.5990418195724487,both_aux,197231,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0008370876312255859,0.09621930122375488,0.10235953330993652,34.8203125,34.8203125,34.8203125
grid,9,11,grid_k9_N81_seed11,ok,81,144,0,80,0,16,18,17.134525418281555,1.249700665473938,18.20158016681671,17.181912779808044,4.181043744087219,1,0.04738736152648926,0.04841846227645874,-0.18264591693878174,0.42846573912820346,0.9442445574384852,0.9537196915437219,0.9437793947185065,0.9411764705882353,LIGHT_EDGE_SUM,0.04738736152648926,closes BOTH legs at once,,ok,1.811981201171875e-05,1.811981201171875e-05,0.016136109828948975,0.195243239402771,0.46894121170043945,both_aux,11584,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0005102157592773438,0.004047870635986328,0.0076868534088134766,34.8203125,34.8203125,34.8203125
